Ferpicloz;1724
Fribourg;1700
Bourguillon;1722
Givisiez;1762
Granges-Paccot;1763
Grolley;1772
Marly;1723
Matran;1753
Neyruz FR;1740
Nor�az;1757
Pierrafortscha;1723
Nierlet-les-Bois;1772
Ponthaux;1772
Le Mouret;1724
Essert FR;1724
Mont�vraz;1724
Oberried FR;1724
Z�nauva;1724
Bonnefontaine;1724
Prez-vers-Nor�az;1746
Sen�des;1724
Treyvaux;1733
Villars-sur-Gl�ne;1752
Villarsel-sur-Marly;1723
Posieux;1725
Ecuvillens;1730
Lentigny;1745
Onnens FR;1756
Lovens;1756
Lossy;1782
La Corbaz;1782
Cormagens;1782
Formangueires;1782
Villarlod;1695
Rueyres-St-Laurent;1695
Estavayer-le-Gibloux;1695
Villarsel-le-Gibloux;1695
Vuisternens-en-Ogoz;1696
Farvagny;1726
Farvagny-le-Petit;1726
Grenilles;1726
Posat;1726
Corpataux;1727
Magnedens;1727
Rossens FR;1728
Courgevaux;1796
Villarepos;1583
Pensier;1783
Barber�che;1783
Courtepin;1784
Wallenried;1784
Courtaman;1791
Cressier FR;1785
Fr�schels;3284
Galmiz;3285
Gempenach;3215
Greng;3280
Cordast;1792
Guschelmuth;1792
Wallenbuch;3206
Gurmels;3212
Kleingurmels;3212
Liebistorf;3213
Kerzers;3210
Kleinb�singen;3213
Meyriez;3280
Misery;1721
Corm�rod;1721
Courtion;1721
Cournillens;1721
Muntelier;3286
Jeuss;1793
Salvenach;1794
Courlevon;1795
B�chslen;3215
Lurtigen;3215
Murten;3280
Ried b. Kerzers;3216
Agriswil;3216
Ulmiz;3214
Sugiez;1786
M�tier (Vully);1787
Mur (Vully) FR;1787
Praz (Vully);1788
Lugnorre;1789
Alterswil FR;1715
Br�nisried;1719
D�dingen;3186
Giffers;1735
B�singen;3178
Heitenried;1714
Plaffeien;1716
Oberschrot;1716
Schwarzsee;1716
Zumholz;1719
Plasselb;1737
Rechthalten;1718
St. Antoni;1713
St. Silvester;1736
St. Ursen;1717
Schmitten FR;3185
Tafers;1712
Tentlingen;1734
Ueberstorf;3182
Flamatt;3175
W�nnewil;3184
Attalens;1616
Tatroz;1617
Bossonnens;1615
Ch�tel-St-Denis;1618
Les Paccots;1619
Granges (Veveyse);1614
Remaufens;1617
St-Martin FR;1609
Besencens;1609
Fiaug�res;1609
Fiaug�res;1609
Semsales;1623
Progens;1624
Porsel;1699
Porsel;1699
Pont (Veveyse);1699
Bouloz;1699
Le Cr�t-pr�s-Semsales;1611
La Verrerie;1624
Grattavache;1624
Progens;1624
Egerkingen;4622
H�rkingen;4624
Kestenholz;4703
Neuendorf;4623
Niederbuchsiten;4626
Oberbuchsiten;4625
Oensingen;4702
Wolfwil;4628
Aedermannsdorf;4714
Balsthal;4710
G�nsbrunnen;4716
Herbetswil;4715
Holderbank SO;4718
Laupersdorf;4712
Matzendorf;4713
M�mliswil;4717
Ramiswil;4719
Welschenrohr;4716
Biezwil;4585
L�terkofen;4571
Ichertswil;4571
L�terswil;4584
G�chliwil;4584
Messen;3254
Balm b. Messen;3254
Brunnenthal;3307
Oberramsern;4588
Schnottwil;3253
Unterramsern;4588
Nennigkofen;4574
L�sslingen;4574
Tscheppach;4576
Hessigkofen;4577
Bibern SO;4578
Gossliwil;4579
K�ttigkofen;4581
Br�gglen;4582
M�hledorf SO;4583
Aetigkofen;4583
Kyburg-Buchegg;4586
Aetingen;4587
Brittern;4588
B�ttwil;4112
B�ren SO;4413
Dornach;4143
Gempen;4145
Hochwald;4146
Fl�h;4112
Hofstetten SO;4114
Mariastein;4115
Metzerlen;4116
Nuglar;4412
St. Pantaleon;4421
Rodersdorf;4118
Seewen SO;4206
Witterswil;4108
Hauenstein;4633
Kienberg;4468
Lostorf;4654
Niederg�sgen;5013
Oberg�sgen;4653
Rohr b. Olten;4655
St�sslingen;4655
Trimbach;4632
Winznau;4652
Wisen SO;4634
Erlinsbach SO;5015
Aeschi SO;4556
Burg�schi;4556
Steinhof SO;4556
Biberist;4562
Bolken;4556
Deitingen;4543
Derendingen;4552
Etziken;4554
Gerlafingen;4563
Halten;4566
Horriwil;4557
H�niken;4554
Kriegstetten;4566
Lohn-Ammannsegg;4573
Luterbach;4542
Obergerlafingen;4564
Oekingen;4566
Recherswil;4565
Subingen;4553
Zuchwil;4528
Hersiwil;4558
Heinrichswil;4558
Winistorf;4558
Balmberg;4524
Oberbalmberg;4524
Balm b. G�nsberg;4525
Bellach;4512
Bettlach;2544
Feldbrunnen;4532
Flumenthal;4534
Grenchen;2540
G�nsberg;4524
Hubersdorf;4535
Kammersrohr;4535
Langendorf;4513
Lommiswil;4514
Oberdorf SO;4515
Weissenstein b. Solothurn;4515
Niederwil SO;4523
Riedholz;4533
R�ttenen;4522
Selzach;2545
Boningen;4618
D�niken SO;4658
Dulliken;4657
W�schnau;5012
Eppenberg;5012
Fulenbach;4629
Gretzenbach;5014
Gunzgen;4617
H�gendorf;4614
Allerheiligenberg;4615
Kappel SO;4616
Olten;4600
Rickenbach SO;4613
Sch�nenwerd;5012
Starrkirch-Wil;4656
Walterswil SO;5746
Wangen b. Olten;4612
Solothurn;4500
B�rschwil;4252
Beinwil SO;4229
Breitenbach;4226
B�sserach;4227
Erschwil;4228
Fehren;4232
Grindel;4247
Himmelried;4204
Kleinl�tzel;4245
Meltingen;4233
Nunningen;4208
Zullwil;4234
Basel;4001
Basel;4051
Basel;4052
Basel;4052
Basel;4053
Basel;4054
Basel;4055
Basel;4056
Basel;4057
Basel;4058
Basel;4059
Bettingen;4126
Riehen;4125
Aesch BL;4147
Allschwil;4123
Arlesheim;4144
Biel-Benken BL;4105
Bruderholz;4101
Binningen;4102
Birsfelden;4127
Bottmingen;4103
Ettingen;4107
M�nchenstein;4142
Muttenz;4132
Oberwil BL;4104
Pfeffingen;4148
Reinach BL;4153
Sch�nenbuch;4124
Therwil;4106
Blauen;4223
Brislach;4225
Burg im Leimental;4117
Dittingen;4243
Duggingen;4202
Grellingen;4203
Laufen;4242
Liesberg;4253
Liesberg Dorf;4254
Nenzlingen;4224
Roggenburg;2814
R�schenz;4244
Wahlen b. Laufen;4246
Zwingen;4222
Arisdorf;4422
Augst BL;4302
Bubendorf;4416
Frenkendorf;4402
F�llinsdorf;4414
Giebenach;4304
Hersberg;4423
Lausen;4415
Liestal;4410
Lupsingen;4419
Pratteln;4133
Ramlinsburg;4433
Seltisberg;4411
Ziefen;4417
Anwil;4469
B�ckten;4461
Buckten;4446
Buus;4463
Diepflingen;4442
Gelterkinden;4460
H�felfingen;4445
Hemmiken;4465
Itingen;4452
K�nerkinden;4447
Kilchberg BL;4496
L�ufelfingen;4448
Maisprach;4464
Nusshof;4453
Oltingen;4494
Ormalingen;4466
Rickenbach BL;4462
Rothenfluh;4467
R�mlingen;4444
R�nenberg;4497
Sissach;4450
Tecknau;4492
Tenniken;4456
Th�rnen;4441
Wenslingen;4493
Wintersingen;4451
Wittinsburg;4443
Zeglingen;4495
Zunzgen;4455
Arboldswil;4424
Bennwil;4431
Bretzwil;4207
Diegten;4457
Eptingen;4458
H�lstein;4434
Lampenberg;4432
Langenbruck;4438
Lauwil;4426
Liedertswil;4436
Niederdorf;4435
Oberdorf BL;4436
Reigoldswil;4418
Titterten;4425
Waldenburg;4437
G�chlingen;8214
L�hningen;8224
Neunkirch;8213
B�ttenhardt;8236
D�rflingen;8239
Lohn SH;8235
Stetten SH;8234
Opfertshofen SH;8236
Thayngen;8240
Barzheim;8241
Bibern SH;8242
Hofen SH;8242
Altdorf SH;8243
Bargen SH;8233
Beringen;8222
Guntmadingen;8223
Buchberg;8454
Merishausen;8232
Neuhausen am Rheinfall;8212
R�dlingen;8455
Schaffhausen;8200
Schaffhausen;8203
Schaffhausen;8207
Schaffhausen;8208
Hemmental;8231
Beggingen;8228
Schleitheim;8226
Siblingen;8225
Buch SH;8263
Hemishofen;8261
Ramsen;8262
Stein am Rhein;8260
Hallau;8215
Oberhallau;8216
Trasadingen;8219
Wilchingen;8217
Osterfingen;8218
Herisau;9100
Schachen b. Herisau;9112
Hundwil;9064
Sch�nengrund;9105
Schwellbrunn;9103
Stein AR;9063
Urn�sch;9107
Waldstatt;9104
B�hler;9055
Gais;9056
Speicherschwendi;9037
Speicher;9042
Niederteufen;9052
Teufen AR;9053
Lustm�hle;9062
Trogen;9043
Grub AR;9035
Heiden;9410
Wienacht-Tobel;9405
Lutzenberg;9426
Rehetobel;9038
Reute AR;9411
Schachen b. Reute;9411
Wald AR;9044
Walzenhausen;9428
Wolfhalden;9427
Appenzell;9050
Appenzell Meistersr�te;9050
Gonten;9108
Gontenbad;9108
Jakobsbad;9108
Appenzell Eggerstanden;9050
Appenzell Steinegg;9050
Weissbad;9057
Br�lisau;9058
Appenzell Enggenh�tten;9050
Appenzell Schlatt;9050
Haslen AI;9054
Schwende;9057
Wasserauen;9057
Oberegg;9413
Oberegg;9413
B�riswilen;9442
L�mmenschwil;9308
H�ggenschwil;9312
Muolen;9313
St. Gallen;9000
St. Gallen;9008
St. Gallen;9010
St. Gallen;9011
St. Gallen;9012
St. Gallen;9014
St. Gallen;9015
St. Gallen;9016
Wittenbach;9300
Berg SG;9305
Eggersriet;9034
Grub SG;9036
Goldach;9403
M�rschwil;9402
Rorschach;9400
Rorschacherberg;9404
Steinach;9323
T�bach;9327
Untereggen;9033
Au SG;9434
Heerbrugg;9435
Balgach;9436
Reute AR;9411
Berneck;9442
Diepoldsau;9444
Rheineck;9424
St. Margrethen SG;9430
Staad SG;9422
Altenrhein;9423
Thal;9425
Widnau;9443
Altst�tten SG;9450
L�chingen;9450
Hinterforst;9452
Lienz;9464
Eichberg;9453
Marbach SG;9437
Kriessern;9451
Montlingen;9462
Montlingen;9462
Oberriet SG;9463
Rebstein;9445
R�thi (Rheintal);9464
Buchs SG;9470
Gams;9473
Werdenberg;9470
Grabs;9472
Grabserberg;9472
Salez;9465
Sennwald;9466
Fr�msen;9467
Sax;9468
Haag (Rheintal);9469
Sevelen;9475
Weite;9476
Fontnas;9476
Tr�bbach;9477
Azmoos;9478
Oberschan;9479
Malans SG;9479
Gretschins;9479
Bad Ragaz;7310
Flums;8890
Flums Hochwiese;8893
Flumserberg Saxli;8894
Flumserberg Portels;8895
Flumserberg Bergheim;8896
Flumserberg Tannenheim;8897
Flumserberg Tannenbodenalp;8898
Schwendi im Weisstannental;7325
Weisstannen;7326
M�dris-Vermol;8886
Mels;8887
Heiligkreuz (Mels);8888
Plons;8889
Bad Ragaz;7310
Pf�fers;7312
St. Margrethenberg;7313
Vadura;7314
V�ttis;7315
Valens;7317
Vas�n;7317
Murg;8877
Quinten;8878
Unterterzen;8882
Quarten;8883
Oberterzen;8884
Mols;8885
Sargans;7320
Wangs;7323
Vilters;7324
Walenstadt;8880
Walenstadtberg;8881
Tscherlach;8881
Berschis;8892
Amden;8873
Benken SG;8717
Kaltbrunn;8722
Sch�nis;8718
Rufi;8723
Maseltrangen;8723
Ziegelbr�cke;8866
Weesen;8872
Schmerikon;8716
Uznach;8730
Rapperswil SG;8640
Jona;8645
Wagen;8646
Bollingen;8715
Ernetschwil;8725
Gebertingen;8725
Ricken SG;8726
Gommiswald;8737
Uetliburg SG;8738
Rieden SG;8739
Goldingen;8638
Walde SG;8727
Neuhaus SG;8732
Eschenbach SG;8733
Ermenswil;8734
St. Gallenkappel;8735
R�eterswil;8735
Ebnat-Kappel;9642
Alt St. Johann;9656
Unterwasser;9657
Wildhaus;9658
Krummenau;9643
Nesslau;9650
Ennetb�hl;9651
Neu St. Johann;9652
Stein SG;9655
Hemberg;9633
B�chli (Hemberg);9633
Lichtensteig;9620
Necker;9126
Oberhelfenschwil;9621
Hoffeld;9114
Dicken;9115
Mogelsberg;9122
Ebersol;9122
Nassen;9123
Brunnadern;9125
St. Peterzell;9127
Krinau;9622
Wattwil;9630
Ulisbach;9631
Wil SG;9500
Kirchberg SG;9533
Dietschwil;9533
G�hwil;9534
Bazenheid;9602
M�selbach;9602
L�tisburg Station;9601
L�tisburg;9604
Unterrindal;9604
Mosnang;9607
Dreien;9612
M�hlr�ti;9613
Libingen;9614
B�tschwil;9606
Ganterschwil;9608
Dietfurt;9615
Degersheim;9113
Wolfertswil;9116
Flawil;9230
Egg (Flawil);9231
Jonschwil;9243
Rickenbach b. Wil;9532
Schwarzenbach SG;9536
Oberrindal;9604
Niederglatt SG;9240
Oberuzwil;9242
Bichwil;9248
Uzwil;9240
Niederuzwil;9244
Henau;9247
Algetshausen;9249
Niederstetten;9249
Oberstetten;9249
Niederb�ren;9246
Lenggenwil;9525
Zuckenriet;9526
Niederhelfenschwil;9527
Niederwil SG;9203
Oberb�ren;9245
Sonnental;9245
Z�berwangen;9523
Zuzwil SG;9524
Wil SG;9500
Rossr�ti;9512
Bronschhofen;9552
Andwil SG;9204
Abtwil SG;9030
St. Josefen;9030
Engelburg;9032
Gossau SG;9200
Arnegg;9212
Waldkirch;9205
Bernhardzell;9304
Mutten;7431
Obermutten;7431
Valbella;7077
Lenzerheide/Lai;7078
Vaz/Obervaz;7082
Tiefencastel;7450
Lantsch/Lenz;7083
Schmitten (Albula);7493
Berg�n/Bravuogn;7482
Preda;7482
Stugl/Stuls;7482
Latsch;7484
Filisur;7477
Brienz/Brinzauls GR;7084
Tiefencastel;7450
Alvaschein;7451
Mon;7458
Stierva;7459
Surava;7472
Alvaneu Bad;7473
Alvaneu Dorf;7492
Cunter;7452
Tinizong;7453
Rona;7454
Mulegns;7455
Sur;7456
Marmorera;7456
Bivio;7457
Savognin;7460
Salouf;7462
Riom;7463
Riom;7463
Parsonz;7464
Brusio;7743
Campocologno;7744
Viano;7747
Campascio;7748
Ospizio Bernina;7710
Alp Gr�m;7710
S. Carlo (Poschiavo);7741
Poschiavo;7742
Sfaz�;7742
La R�sa;7742
Miralago;7743
Li Curt;7745
Le Prese;7746
Falera;7153
Laax GR;7031
Laax GR 2;7032
Sagogn;7152
Schluein;7151
St. Martin (Lugnez);7116
Vals;7132
Andiast;7159
Waltensburg/Vuorz;7158
Peiden;7110
Camuns;7113
Uors (Lumnezia);7114
Surcasti;7115
Tersnaus;7116
Cumbel;7142
Morissen;7143
Vella;7144
Degen;7145
Vattiz;7146
Vignogn;7147
Lumbrein;7148
Surin;7148
Vrin;7149
Pitasch;7111
Duvin;7112
Castrisch;7126
Sevgein;7127
Riein;7128
Ilanz;7130
Schnaus;7130
Schnaus;7130
Luven;7141
Ruschein;7154
Ladir;7155
Ladir;7155
Rueun;7156
Pigniu;7156
Siat;7157
F�rstenaubruck;7413
F�rstenau;7414
Rothenbrunnen;7405
Scharans;7412
Sils im Domleschg;7411
Cazis;7408
Realta;7408
Summaprada;7421
Tartar;7422
Sarn;7423
Portein;7423
Pr�z;7424
Dalin;7424
Flerden;7426
Flerden;7426
Masein;7425
Thusis;7430
Tschappina;7428
Glaspass;7428
Urmein;7427
Versam;7104
Versam;7104
Arezen;7104
Tenna;7106
Safien Platz;7107
Thalkirch;7109
Valendas;7122
Carrera;7122
Feldis/Veulden;7404
Trans;7407
Rodels;7415
Pratval;7415
Almens;7416
Paspels;7417
Tumegl/Tomils;7418
Scheid;7419
Campsut-Cr�t;7446
Cresta (Avers);7447
Am Bach (Avers);7447
Juf;7448
Hinterrhein;7438
Nufenen;7437
Spl�gen;7435
Medels im Rheinwald;7436
Sufers;7434
Andeer;7440
Clugin;7442
Pignia;7443
Wergenstein;7433
Donat;7433
Farden;7433
Lohn GR;7433
Mathon;7433
Rongellen;7430
Zillis;7432
Ausserferrera;7444
Innerferrera;7445
Innerferrera;7445
Bonaduz;7402
Domat/Ems;7013
Rh�z�ns;7403
Felsberg;7012
Flims Dorf;7017
Flims Waldhaus;7018
Fidaz;7019
Tamins;7015
Trin;7014
Trin Mulin;7016
Brail;7527
Zernez;7530
Susch;7542
Lavin;7543
Samnaun-Compatsch;7562
Samnaun Dorf;7563
Guarda;7545
Ardez;7546
Scuol;7550
Ftan;7551
Vulpera;7552
Tarasp;7553
Sent;7554
Crusch;7554
Ramosch;7556
Ramosch;7556
Vn�;7557
Strada;7558
Tschlin;7559
Martina;7560
Bever;7502
Bever;7502
Celerina/Schlarigna;7505
Madulain;7523
Madulain;7523
Pontresina;7504
La Punt-Chamues-ch;7522
Samedan;7503
St. Moritz;7500
S-chanf;7525
Cinuos-chel;7526
Sils/Segl Maria;7514
Fex;7514
Sils/Segl Baselgia;7515
Plaun da Lej;7517
Champf�r;7512
Silvaplana;7513
Silvaplana-Surlej;7513
Zuoz;7524
Zuoz;7524
Maloja;7516
Casaccia;7602
Vicosoprano;7603
Borgonovo;7604
Stampa;7605
Promontogno;7606
Bondo;7606
Castasegna;7608
Soglio;7610
Buseno;6542
Castaneda;6540
Augio;6547
Rossa;6548
Sta. Maria in Calanca;6541
Lostallo;6558
Mesocco;6563
S. Bernardino;6565
Soazza;6562
Cama;6557
Grono;6537
Verdabbio;6538
Verdabbio;6538
Leggia;6556
Roveredo GR;6535
Laura;6549
S. Vittore;6534
S. Vittore;6534
Arvigo;6543
Braggio;6544
Selma;6545
Cauco;6546
Tschierv;7532
Fuldera;7533
L�;7534
Valchava;7535
Sta. Maria Val M�stair;7536
M�stair;7537
Davos Dorf;7260
Davos Wolfgang;7265
Davos Platz;7270
Davos Clavadel;7272
Davos Frauenkirch;7276
Davos Glaris;7277
Davos Monstein;7278
Davos Wiesen;7494
Fideris;7235
Furna;7232
Pragg-Jenaz;7231
Jenaz;7233
Saas im Pr�ttigau;7247
Serneus;7249
Klosters;7250
Klosters Dorf;7252
Conters im Pr�ttigau;7241
K�blis;7240
Buchen im Pr�ttigau;7223
Putz;7224
Luzein;7242
Pany;7243
Gadenst�tt;7244
Ascharina;7245
St. Ant�nien;7246
Chur;7000
Passugg;7062
Malix;7074
Churwalden;7075
Parpan;7076
Castiel;7027
L�en;7027
Calfreisen;7027
St. Peter;7028
Pagig;7028
Peist;7029
Arosa;7050
Molinis;7056
Langwies;7057
Litzir�ti;7058
Maladers;7026
Praden;7063
Tschiertschen;7064
Haldenstein;7023
Says;7202
Trimmis;7203
Untervaz;7204
Zizers;7205
Fl�sch;7306
Jenins;7307
Maienfeld;7304
Malans GR;7208
Igis;7206
Landquart;7302
Mastrils;7303
Valzeina;7213
Gr�sch;7214
Fanas;7215
Schiers;7220
Schiers;7220
Lunden;7222
Stels;7226
Stels;7226
Fajauna;7226
Schuders;7228
Pusserein;7228
Seewis Dorf;7212
Seewis-Pardisla;7212
Seewis-Schmitten;7212
Tavanasa;7162
Danis;7163
Dardin;7164
Breil/Brigels;7165
Disentis/Must�r;7180
Cavardiras;7182
Mump� Medel;7183
Segnas;7186
Curaglia;7184
Platta;7185
Rabius;7172
Surrein;7173
S. Benedetg;7174
Sumvitg;7175
Cumpadials;7176
Camischolas;7187
Sedrun;7188
Rueras;7189
Trun;7166
Zignau;7167
Schlans;7168
Obersaxen;7134
Flond;7137
Surcuolm;7138
Aarau;5000
Aarau;5004
Aarau Rohr;5032
Biberstein;5023
Buchs AG;5033
Asp;5025
Densb�ren;5026
Barmelweid;5017
Erlinsbach;5018
Gr�nichen;5722
Hirschthal;5042
Rombach;5022
K�ttigen;5024
Muhen;5037
Oberentfelden;5036
Suhr;5034
Unterentfelden;5035
Baden;5400
Baden;5404
D�ttwil AG;5405
R�tihof;5406
Bellikon;5454
Bergdietikon;8962
Birmenstorf AG;5413
Ennetbaden;5408
Fislisbach;5442
Freienwil;5423
Gebenstorf;5412
Vogelsang AG;5412
Killwangen;8956
K�nten;5444
M�genwil;5506
Mellingen;5507
Neuenhof;5432
Niederrohrdorf;5443
Oberrohrdorf;5452
Nussbaumen AG;5415
Hertenstein AG;5415
Rieden AG;5415
Kirchdorf AG;5416
Remetschwil;5453
Spreitenbach;8957
Stetten AG;5608
Turgi;5300
Siggenthal Station;5301
Untersiggenthal;5417
Wettingen;5430
Wohlenschwil;5512
W�renlingen;5303
W�renlos;5436
Kloster Fahr;8109
Ehrendingen;5420
Arni AG;8905
Berikon;8965
Bremgarten AG;5620
Hermetschwil-Staffeln;5626
B�ttikon AG;5619
Dottikon;5605
Eggenwil;5445
Fischbach-G�slikon;5525
H�gglingen;5607
Jonen;8916
Niederwil AG;5524
Nesselnbach;5524
Oberlunkhofen;8917
Oberwil-Lieli;8966
Rudolfstetten;8964
Sarmenstorf;5614
T�gerig;5522
Uezwil;5619
Unterlunkhofen;8918
Villmergen;5612
Hilfikon;5613
Widen;8967
Wohlen AG;5610
Anglikon;5611
Zufikon;5621
Islisberg;8905
Auenstein;5105
Birr;5242
Birrhard;5244
B�zen;5076
Brugg AG;5200
Umiken;5222
Effingen;5078
Elfingen;5077
Habsburg;5245
Hausen AG;5212
Lupfig;5242
Mandach;5318
M�nthal;5237
M�lligen;5243
Remigen;5236
Riniken;5223
R�fenach AG;5235
Scherz;5246
Schinznach Bad;5116
Thalheim AG;5112
Veltheim AG;5106
Stilli;5233
Villigen;5234
Villnachern;5213
Windisch;5210
B�zberg;5225
Schinznach Dorf;5107
Oberflachs;5108
Beinwil am See;5712
Birrwil;5708
Burg AG;5736
D�rren�sch;5724
Gontenschwil;5728
Holziken;5043
Leimbach AG;5733
Leutwil;5725
Menziken;5737
Oberkulm;5727
Reinach AG;5734
Schlossrued;5044
Schmiedrued;5046
Walde AG;5046
Sch�ftland;5040
Teufenthal AG;5723
Unterkulm;5726
Zetzwil;5732
Eiken;5074
Frick;5070
Gansingen;5272
Gipf-Oberfrick;5073
Herznach;5027
Hornussen;5075
Kaisten;5082
Ittenthal;5083
Laufenburg;5080
Rheinsulz;5084
Sulz AG;5085
M�nchwilen AG;4333
Oberhof;5062
Oeschgen;5072
Schwaderloch;5326
Sisseln AG;4334
Ueken;5028
Wittnau;5064
W�lflinswil;5063
Zeihen;5079
Oberhofen AG;5273
Mettau;5274
Etzgen;5275
Wil AG;5276
Hottwil;5277
Ammerswil AG;5600
Boniswil;5706
Brunegg;5505
Dintikon;5606
Egliswil;5704
Fahrwangen;5615
Hallwil;5705
Hendschiken;5604
Holderbank AG;5113
Hunzenschwil;5502
Lenzburg;5600
Meisterschwanden;5616
Tennwil;5617
Wildegg;5103
M�riken AG;5103
Niederlenz;5702
Othmarsingen;5504
Rupperswil;5102
Schafisheim;5503
Seengen;5707
Seon;5703
Staufen;5603
Abtwil AG;5646
Aristau;5628
Auw;5644
Beinwil (Freiamt);5637
Besenb�ren;5627
Bettwil;5618
Boswil;5623
B�nzen;5624
Waldh�usern AG;5624
Buttwil;5632
Dietwil;6042
Geltwil;5637
Kallern;5625
Merenschwand;5634
Benzenschwil;5636
M�hlau;5642
Muri AG;5630
Oberr�ti;5647
Rottenschwil;8919
Sins;5643
Sins;5643
Alikon;5643
Meienberg;5643
Aettenschwil;5645
Fenkrieden;5645
Waltenschwil;5622
Hellikon;4316
Kaiseraugst;4303
Magden;4312
M�hlin;4313
Mumpf;4322
Obermumpf;4324
Olsberg;4305
Rheinfelden;4310
Schupfart;4325
Stein AG;4332
Wallbach;4323
Wegenstetten;4317
Zeiningen;4314
Zuzgen;4315
Aarburg;4663
Attelwil;5056
Bottenwil;4814
Brittnau;4805
Kirchleerau;5054
K�lliken;5742
Moosleerau;5054
Murgenthal;4853
Murgenthal;4853
Riken AG;4853
Glash�tten;4856
Oftringen;4665
Reitnau;5057
Rothrist;4852
Safenwil;5745
Staffelbach;5053
Wittwil;5053
Strengelbach;4802
Uerkheim;4813
Vordemwald;4803
Wiliberg;5058
Zofingen;4800
M�hlethal;4812
Baldingen;5333
B�bikon;5334
Kleind�ttingen;5314
B�ttstein;5315
D�ttingen;5312
Endingen;5304
Unterendingen;5305
Fisibach;5467
Full-Reuenthal;5324
Kaiserstuhl AG;5466
Klingnau;5313
Koblenz;5322
Leibstadt;5325
Lengnau AG;5426
Leuggern;5316
Hettenschwil;5317
Mellikon;5465
Rekingen AG;5332
Rietheim;5323
R�mikon AG;5464
Schneisingen;5425
Siglistorf;5462
Tegerfelden;5306
Wislikofen;5463
Bad Zurzach;5330
Arbon;9320
Frasnacht;9320
Stachen;9320
Dozwil;8582
Steinebrunn;9314
Neukirch (Egnach);9315
Winden;9315
Egnach;9322
Hefenhofen;8580
Horn;9326
Kesswil;8593
Freidorf TG;9306
Roggwil TG;9325
Romanshorn;8590
Salmsach;8599
Sommeri;8580
Uttwil;8592
Amriswil;8580
Hagenwil b. Amriswil;8580
Biessenhofen;8580
Schocherswil;8581
Oberaach;8587
Bischofszell;9220
Schweizersholz;9223
Halden;9223
Erlen;8586
K�mmertshausen;8586
Riedt b. Erlen;8586
Buchackern;8586
Engishofen;8586
Ennetaach;8586
Hauptwil;9213
Wilen (Gottshaus);9225
St. Pelagiberg;9225
Heldswil;9216
Hohentannen;9216
Kradolf;9214
Sch�nenberg an der Thur;9215
Buhwil;9215
Neukirch an der Thur;9217
Sulgen;8583
G�tighofen;8583
Donzhausen;8583
Zihlschlacht;8588
Sitterdorf;8589
Basadingen;8254
Schlattingen;8255
Diessenhofen;8253
Willisdorf;8253
Schlatt TG;8252
Aadorf;8355
Ettenhausen TG;8356
Guntershausen b. Aadorf;8357
H�uslenen;8522
Aawangen;8522
Wittenwil;9547
Felben-Wellhausen;8552
Frauenfeld;8500
Gerlikon;8500
Islikon;8546
Kefikon TG;8546
Gachnang;8547
Harenwilen;8553
Mettendorf TG;8553
H�ttlingen;8553
Eschikofen;8553
Matzingen;9548
Niederneunforn;8525
Wilen b. Neunforn;8525
Oberneunforn;8526
Stettfurt;9507
Thundorf;8512
Lustdorf;8512
Wetzikon TG;8512
Uesslingen;8524
Buch b. Frauenfeld;8524
Warth;8532
Weiningen TG;8532
Altnau;8595
Bottighofen;8598
Ermatingen;8272
Triboltingen;8273
Gottlieben;8274
G�ttingen;8594
Hugelshofen;8565
Neuwilen;8566
Dotnacht;8566
Ellighausen;8566
Lippoldswilen;8566
Siegershausen;8573
Alterswilen;8573
Altishausen;8573
Kreuzlingen;8280
Langrickenbach;8585
Zuben;8585
Sch�nenbaumgarten;8585
Herrenhof;8585
Illighausen;8574
Oberhofen TG;8574
Lengwil;8574
Lengwil;8574
Dettighofen (Lengwil);8574
Scherzingen;8596
M�nsterlingen;8596
Landschlacht;8597
T�gerwilen;8274
Hefenhausen;8564
Engwilen;8564
Sonterswil;8564
W�ldi;8564
Lipperswil;8564
Hattenhausen;8564
Gunterswilen;8564
Affeltrangen;9556
Zezikon;9556
M�rwil;9562
Buch b. M�rwil;9562
Bettwiesen;9553
Balterswil;8362
Bichelsee;8363
Braunau;9502
Eschlikon TG;8360
Wallenwil;8360
Dussnang;8374
Oberwangen TG;8374
Fischingen;8376
Au TG;8376
Lommis;9506
Weingarten-Kalth�usern;9508
M�nchwilen TG;9542
St. Margarethen TG;9543
Rickenbach b. Wil;9532
Sch�nholzerswilen;8577
Sirnach;8370
Busswil TG;8371
Wiezikon b. Sirnach;8372
Littenheid;9573
T�gerschen;9554
Tobel;9555
W�ngi;9545
Tuttwil;9546
Wilen b. Wil;9535
Wuppenau;9514
Hosenruck;9515
Berlingen;8267
Eschenz;8264
Lanzenneunforn;8506
Herdern;8535
H�rhausen;8507
Homburg;8508
H�ttwilen;8536
Nussbaumen TG;8537
Uerschhausen;8537
Mammern;8265
M�llheim Dorf;8555
Pfyn;8505
Dettighofen;8505
Raperswilen;8558
Mannenbach-Salenstein;8268
Salenstein;8268
Fruthwilen;8269
Steckborn;8266
Kaltenbach;8259
Etzwilen;8259
Rheinklingen;8259
Wagenhausen;8259
Amlikon-Bissegg;8514
Berg TG;8572
Berg TG;8572
Andhausen;8572
Graltshausen;8572
Guntershausen b. Berg;8572
Mauren TG;8576
Mattwil;8585
Happerswil;8585
Birwinken;8585
Klarsreuti;8585
Andwil TG;8586
